page_id,topic_kw,value
680,use,0.0038821015
680,program,0.0038684807
681,food,0.011187186
681,permit,0.010829254
681,parking,0.009645034
681,melbourne,0.006965984
681,city,0.0067722793
681,park,0.006404551
681,planning,0.0059681716
681,form,0.005707755
681,information,0.0053102365
681,booking,0.004845251
682,melbourne,0.016082209
682,city,0.011304067
682,street,0.010648843
682,space,0.0068208273
682,community,0.00578264
682,public,0.004772023
682,new,0.004583354
682,park,0.004450352
682,spaces,0.00428956
682,information,0.0035658355
683,food,0.011187186
683,permit,0.010829254
683,parking,0.009645034
683,melbourne,0.006965984
683,city,0.0067722793
683,park,0.006404551
683,planning,0.0059681716
683,form,0.005707755
683,information,0.0053102365
683,booking,0.004845251
684,melbourne,0.015285499
684,heritage,0.014790881
684,city,0.013511003
684,parking,0.009187393
684,permit,0.0070902607
684,public,0.006262695
684,park,0.005197035
684,new,0.004854129
684,design,0.004613609
684,gardens,0.0043069315
685,melbourne,0.01943421
685,city,0.010376422
685,permit,0.0069476073
685,street,0.0045270836
685,need,0.0041511892
685,business,0.0041496074
685,design,0.004072903
685,community,0.0039513214
685,s,0.0039414386
685,building,0.0038048713
686,melbourne,0.018771973
686,city,0.011550647
686,permit,0.010555572
686,parking,0.0059237774
686,park,0.0052971137
686,application,0.005260682
686,community,0.0049023665
686,e,0.0048768
686,program,0.004341449
686,people,0.004235934
687,city,0.015124705
687,melbourne,0.013862845
687,victoria,0.006381244
687,event,0.005482748
687,public,0.0046708975
687,market,0.004649282
687,council,0.0042451797
687,page,0.004234632
687,park,0.003986839
687,energy,0.003934684
688,melbourne,0.018771973
688,city,0.011550647
688,permit,0.010555572
688,parking,0.0059237774
688,park,0.0052971137
688,application,0.005260682
688,community,0.0049023665
688,e,0.0048768
688,program,0.004341449
688,people,0.004235934
689,melbourne,0.0156174945
689,city,0.012430034
689,street,0.008567307
689,permit,0.008310662
689,new,0.007213612
689,public,0.0049098576
689,victoria,0.004543212
689,building,0.0039983215
689,information,0.003719891
689,road,0.0033286312
690,melbourne,0.02354788
690,city,0.018978262
690,parking,0.0068860813
690,plan,0.0057940786
690,community,0.004898334
690,page,0.004774773
690,waste,0.0045775636
690,planning,0.003628222
690,share,0.0035075906
690,area,0.003478524
691,melbourne,0.01914991
691,city,0.010478874
691,street,0.0065673753
691,public,0.0062918626
691,food,0.0060848007
691,waste,0.005297364
691,need,0.004900706
691,community,0.004571095
691,permit,0.0043360256
691,gardens,0.004083018
692,melbourne,0.019237483
692,city,0.013704479
692,community,0.008589025
692,local,0.0053000865
692,street,0.0051612356
692,park,0.0045645386
692,–,0.004257768
692,information,0.004219576
692,victoria,0.0040563177
692,food,0.0038734751
693,melbourne,0.01619809
693,city,0.011862292
693,public,0.009221704
693,need,0.006653989
693,art,0.0053800344
693,building,0.0048172353
693,project,0.0043937205
693,works,0.0041468637
693,venue,0.0038621025
693,energy,0.003830911
694,melbourne,0.016082209
694,city,0.011304067
694,street,0.010648843
694,space,0.0068208273
694,community,0.00578264
694,public,0.004772023
694,new,0.004583354
694,park,0.004450352
694,spaces,0.00428956
694,information,0.0035658355
695,melbourne,0.01536217
695,city,0.013640645
695,–,0.0066361586
695,community,0.006302897
695,plan,0.006222094
695,business,0.005583199
695,contact,0.0049080276
695,precinct,0.0046189292
695,phase,0.0042616557
695,engagement,0.004145003
696,melbourne,0.016082209
696,city,0.011304067
696,street,0.010648843
696,space,0.0068208273
696,community,0.00578264
696,public,0.004772023
696,new,0.004583354
696,park,0.004450352
696,spaces,0.00428956
696,information,0.0035658355
697,melbourne,0.02354788
697,city,0.018978262
697,parking,0.0068860813
697,plan,0.0057940786
697,community,0.004898334
697,page,0.004774773
697,waste,0.0045775636
697,planning,0.003628222
697,share,0.0035075906
697,area,0.003478524
698,melbourne,0.015409922
698,city,0.0118637355
698,building,0.011755831
698,community,0.010445781
698,street,0.007555796
698,new,0.0053180656
698,public,0.005298525
698,works,0.00471316
698,content,0.004220059
698,page,0.0040902155
699,building,0.012897659
699,melbourne,0.008932192
699,city,0.006676152
699,children,0.006578785
699,street,0.0054404023
699,code,0.005266473
699,project,0.005156955
699,construction,0.0047922917
699,information,0.0044091837
699,work,0.004150205
700,melbourne,0.015409922
700,city,0.0118637355
700,building,0.011755831
700,community,0.010445781
700,street,0.007555796
700,new,0.0053180656
700,public,0.005298525
700,works,0.00471316
700,content,0.004220059
700,page,0.0040902155
701,melbourne,0.01619809
701,city,0.011862292
701,public,0.009221704
701,need,0.006653989
701,art,0.0053800344
701,building,0.0048172353
701,project,0.0043937205
701,works,0.0041468637
701,venue,0.0038621025
701,energy,0.003830911
702,melbourne,0.0109779965
702,city,0.00948143
702,street,0.0078091514
702,building,0.0070028156
702,venue,0.0060860985
702,project,0.004222442
702,–,0.0038962974
702,public,0.0037432548
702,plan,0.0037055789
702,grants,0.0036462878
703,melbourne,0.025119096
703,city,0.017218273
703,business,0.006652567
703,information,0.005766216
703,support,0.004920775
703,businesses,0.0048326133
703,street,0.003941561
703,waste,0.0037711132
703,program,0.0035020723
703,planning,0.003385934
704,melbourne,0.013913732
704,planning,0.010287682
704,city,0.009573933
704,information,0.007271927
704,public,0.0068716886
704,permit,0.0067584957
704,application,0.005750992
704,building,0.0051586786
704,need,0.0049751885
704,event,0.0049433406
705,city,0.022468578
705,melbourne,0.017224021
705,council,0.0073850234
705,business,0.0069520925
705,community,0.0056803734
705,grants,0.005530242
705,people,0.0048066964
705,local,0.004431874
705,support,0.0043845554
705,information,0.004370621
706,melbourne,0.013777966
706,community,0.01109255
706,city,0.011022648
706,grants,0.010378031
706,public,0.008611891
706,green,0.008289498
706,recipients,0.007538063
706,market,0.0058898586
706,kb,0.0055776457
706,planning,0.0055001485
707,city,0.013127766
707,melbourne,0.011711862
707,council,0.008812201
707,required,0.0052438
707,information,0.004781066
707,permit,0.0042190654
707,committee,0.00415188
707,public,0.0040687495
707,local,0.004006283
707,application,0.003925487
708,city,0.01740772
708,melbourne,0.014806136
708,permit,0.0066317404
708,application,0.006439543
708,business,0.0055139507
708,–,0.004875045
708,street,0.0048621437
708,information,0.0048486697
708,parking,0.0048113517
708,public,0.004621153
709,melbourne,0.012219491
709,city,0.008899634
709,emergency,0.0071131866
709,public,0.0058887494
709,information,0.005153274
709,victoria,0.0051492946
709,program,0.003720946
709,art,0.003539564
709,victorian,0.0034579188
709,council,0.0031908539
710,melbourne,0.02354788
710,city,0.018978262
710,parking,0.0068860813
710,plan,0.0057940786
710,community,0.004898334
710,page,0.004774773
710,waste,0.0045775636
710,planning,0.003628222
710,share,0.0035075906
710,area,0.003478524
711,melbourne,0.015990093
711,city,0.010845749
711,plan,0.0072373417
711,food,0.0064615626
711,community,0.0061961645
711,safety,0.005996659
711,share,0.005011299
711,page,0.00480784
711,people,0.004739257
711,waste,0.0046301335
712,melbourne,0.01536217
712,city,0.013640645
712,–,0.0066361586
712,community,0.006302897
712,plan,0.006222094
712,business,0.005583199
712,contact,0.0049080276
712,precinct,0.0046189292
712,phase,0.0042616557
712,engagement,0.004145003
713,melbourne,0.013913732
713,planning,0.010287682
713,city,0.009573933
713,information,0.007271927
713,public,0.0068716886
713,permit,0.0067584957
713,application,0.005750992
713,building,0.0051586786
713,need,0.0049751885
713,event,0.0049433406
714,melbourne,0.019319432
714,city,0.009174986
714,information,0.005047274
714,event,0.00492311
714,public,0.004824847
714,use,0.0046007824
714,–,0.0041936124
714,design,0.0038955128
714,page,0.0037782008
714,permit,0.0032840495
715,melbourne,0.015476492
715,city,0.014035116
715,council,0.0072699776
715,waste,0.0061685382
715,business,0.0060720434
715,planning,0.0059021367
715,food,0.005625909
715,form,0.0039655436
715,people,0.0033773005
715,services,0.003194173
716,melbourne,0.013331991
716,city,0.009723282
716,street,0.006020625
716,tree,0.0051217657
716,use,0.004911588
716,energy,0.004064926
716,local,0.0039121103
716,community,0.0038867514
716,s,0.0038313756
716,trees,0.0036794073
717,melbourne,0.030578641
717,city,0.023179527
717,information,0.00541173
717,food,0.0049132993
717,business,0.0046947356
717,support,0.004507689
717,people,0.0039867903
717,event,0.003977593
717,public,0.0036904393
717,street,0.0036702175
718,melbourne,0.01823038
718,city,0.017268509
718,information,0.0061782524
718,business,0.0053764354
718,page,0.0049374085
718,public,0.0049296
718,program,0.004791965
718,content,0.004227348
718,plan,0.0041903225
718,council,0.0041228025
719,city,0.023222376
719,melbourne,0.02159244
719,permit,0.012054403
719,parking,0.0067493487
719,community,0.0059976033
719,public,0.0057291742
719,people,0.0045706374
719,new,0.0044092517
719,business,0.004364436
719,building,0.0043488094
720,melbourne,0.023773834
720,city,0.02146817
720,business,0.008534389
720,program,0.0058959275
720,new,0.005497634
720,small,0.0051172418
720,content,0.0043247696
720,public,0.0043194746
720,community,0.0039810976
720,heritage,0.003951567
721,melbourne,0.016689887
721,city,0.010649072
721,heritage,0.01052859
721,street,0.0053616557
721,place,0.004846303
721,community,0.004805409
721,people,0.004059922
721,business,0.0038520596
721,use,0.003783807
721,information,0.0037205182
722,melbourne,0.030578641
722,city,0.023179527
722,information,0.00541173
722,food,0.0049132993
722,business,0.0046947356
722,support,0.004507689
722,people,0.0039867903
722,event,0.003977593
722,public,0.0036904393
722,street,0.0036702175
723,permit,0.01318807
723,melbourne,0.010147031
723,city,0.009375774
723,street,0.006391573
723,information,0.00587218
723,application,0.0057402533
723,property,0.0052263527
723,permits,0.0045323055
723,need,0.0044949697
723,public,0.0044450723
724,city,0.023222376
724,melbourne,0.02159244
724,permit,0.012054403
724,parking,0.0067493487
724,community,0.0059976033
724,public,0.0057291742
724,people,0.0045706374
724,new,0.0044092517
724,business,0.004364436
724,building,0.0043488094
725,melbourne,0.019485509
725,city,0.01201332
725,planning,0.009419558
725,aboriginal,0.0063195075
725,parking,0.0060310084
725,rates,0.005591207
725,need,0.004844189
725,content,0.004424043
725,page,0.0043924004
725,share,0.0042102747
726,business,0.010728476
726,city,0.008661916
726,melbourne,0.007992832
726,community,0.007840232
726,tobacco,0.005548386
726,venue,0.0054717823
726,form,0.005317888
726,hire,0.005013146
726,booking,0.0049488875
726,support,0.004895269
727,melbourne,0.020682551
727,city,0.013075839
727,program,0.005938784
727,community,0.0046747443
727,required,0.004373588
727,application,0.0042290585
727,water,0.003801623
727,council,0.0035176538
727,event,0.0034791885
727,public,0.003293998
728,melbourne,0.023773834
728,city,0.02146817
728,business,0.008534389
728,program,0.0058959275
728,new,0.005497634
728,small,0.0051172418
728,content,0.0043247696
728,public,0.0043194746
728,community,0.0039810976
728,heritage,0.003951567
729,melbourne,0.019184593
729,city,0.017226757
729,street,0.011890962
729,business,0.0050827083
729,permit,0.004780488
729,food,0.0044606975
729,project,0.004304949
729,parking,0.0042825215
729,urban,0.003790279
729,community,0.0036220844
730,melbourne,0.023773834
730,city,0.02146817
730,business,0.008534389
730,program,0.0058959275
730,new,0.005497634
730,small,0.0051172418
730,content,0.0043247696
730,public,0.0043194746
730,community,0.0039810976
730,heritage,0.003951567
731,melbourne,0.014609116
731,city,0.011814715
731,community,0.0060454826
731,space,0.0056731203
731,public,0.00550941
731,new,0.005093718
731,plan,0.004284692
731,people,0.004174097
731,spaces,0.00404485
731,support,0.0037088878
732,city,0.012800765
732,melbourne,0.011244797
732,business,0.007996547
732,permit,0.0070907217
732,need,0.0055495594
732,use,0.005453978
732,parking,0.005201939
732,support,0.004983834
732,council,0.0046356893
732,food,0.004431231
733,melbourne,0.013730832
733,permit,0.011498543
733,city,0.009295533
733,information,0.0066507678
733,permits,0.0060240524
733,required,0.0048039826
733,street,0.004502336
733,parking,0.0045015025
733,business,0.003862588
733,victoria,0.0035804133
734,city,0.012800765
734,melbourne,0.011244797
734,business,0.007996547
734,permit,0.0070907217
734,need,0.0055495594
734,use,0.005453978
734,parking,0.005201939
734,support,0.004983834
734,council,0.0046356893
734,food,0.004431231
735,city,0.02566961
735,melbourne,0.02273015
735,building,0.0120266825
735,information,0.010483041
735,permit,0.0076443707
735,planning,0.0066422834
735,data,0.006294512
735,required,0.0051633343
735,application,0.004991627
735,form,0.0044635134
736,city,0.00783383
736,melbourne,0.0078026634
736,street,0.007371421
736,building,0.006302018
736,energy,0.0060716085
736,permit,0.0046961117
736,community,0.004597854
736,public,0.004411393
736,information,0.004122662
736,email,0.004069058
737,melbourne,0.013730832
737,permit,0.011498543
737,city,0.009295533
737,information,0.0066507678
737,permits,0.0060240524
737,required,0.0048039826
737,street,0.004502336
737,parking,0.0045015025
737,business,0.003862588
737,victoria,0.0035804133
738,melbourne,0.012219491
738,city,0.008899634
738,emergency,0.0071131866
738,public,0.0058887494
738,information,0.005153274
738,victoria,0.0051492946
738,program,0.003720946
738,art,0.003539564
738,victorian,0.0034579188
738,council,0.0031908539
739,business,0.010728476
739,city,0.008661916
739,melbourne,0.007992832
739,community,0.007840232
739,tobacco,0.005548386
739,venue,0.0054717823
739,form,0.005317888
739,hire,0.005013146
739,booking,0.0049488875
739,support,0.004895269
740,city,0.00783383
740,melbourne,0.0078026634
740,street,0.007371421
740,building,0.006302018
740,energy,0.0060716085
740,permit,0.0046961117
740,community,0.004597854
740,public,0.004411393
740,information,0.004122662
740,email,0.004069058
741,melbourne,0.015285499
741,heritage,0.014790881
741,city,0.013511003
741,parking,0.009187393
741,permit,0.0070902607
741,public,0.006262695
741,park,0.005197035
741,new,0.004854129
741,design,0.004613609
741,gardens,0.0043069315
742,melbourne,0.013331991
742,city,0.009723282
742,street,0.006020625
742,tree,0.0051217657
742,use,0.004911588
742,energy,0.004064926
742,local,0.0039121103
742,community,0.0038867514
742,s,0.0038313756
742,trees,0.0036794073
743,melbourne,0.015467176
743,city,0.011287349
743,information,0.0061342716
743,application,0.0059186714
743,building,0.0051540863
743,project,0.005050437
743,works,0.0050400742
